t,rms_db,low_db,mid_db,high_db
75.7783,47.74,40.21,46.83,23.71
75.7899,47.16,39.60,46.25,23.90
75.8015,46.42,38.82,45.51,24.72
75.8132,46.46,38.54,45.62,24.98
75.8248,45.92,38.38,45.02,23.92
75.8364,44.58,38.34,43.34,23.24
75.8480,42.66,38.41,40.50,22.58
75.8596,40.91,38.58,36.93,21.55
75.8712,39.54,38.42,32.86,18.98
75.8828,38.54,38.10,28.15,13.26
75.8944,37.72,37.57,22.99,6.87
75.9060,37.61,37.49,21.96,7.26
75.9176,39.43,38.62,31.65,11.20
75.9293,44.09,38.89,42.49,17.97
75.9409,47.30,37.13,46.81,23.52
75.9525,48.62,36.99,48.27,25.51
75.9641,49.81,37.51,49.52,24.45
75.9757,50.73,38.07,50.47,23.84
75.9873,50.90,37.91,50.66,22.98
75.9989,49.65,37.49,49.37,23.39
76.0105,47.99,37.31,47.57,24.29
76.0221,47.06,37.60,46.51,23.73
76.0337,44.91,37.69,43.98,19.70
76.0454,45.11,39.51,43.70,13.25
76.0570,46.39,43.51,43.23,15.46
76.0686,46.23,45.13,39.67,17.16
76.0802,44.68,43.43,38.64,17.43
76.0918,41.79,39.49,37.88,16.72
76.1034,39.02,36.27,35.71,13.31
76.1150,35.64,34.05,30.51,4.32
76.1266,28.64,27.21,23.12,-6.76
76.1382,22.04,19.47,18.54,-11.35
76.1498,25.91,23.05,22.73,-10.92
76.1615,19.89,17.26,16.46,-13.12
76.1731,11.70,9.76,7.21,-13.29
76.1847,24.17,23.09,17.59,-10.04
76.1963,30.04,29.35,21.65,-5.99
76.2079,35.32,34.87,25.23,-3.32
76.2195,39.57,39.30,27.27,-1.16
76.2311,42.97,42.76,29.56,0.71
76.2427,45.37,45.09,33.27,2.97
76.2543,47.41,46.19,41.30,3.29
76.2659,48.17,43.53,46.34,2.53
76.2776,47.01,36.33,46.61,8.52
76.2892,46.63,34.42,46.34,13.60
76.3008,46.00,35.38,45.58,16.37
76.3124,45.17,36.35,44.53,18.60
76.3240,45.04,38.24,43.97,20.25
76.3356,45.17,40.03,43.51,20.18
76.3472,43.90,39.51,41.90,17.23
76.3588,40.77,36.17,38.90,10.25
76.3704,32.20,27.17,30.54,-1.56
76.3820,14.44,13.39,7.67,-13.67
76.3937,0.36,-1.53,-5.49,-18.43
76.4053,21.25,18.33,17.98,-3.09
76.4169,29.54,27.07,25.72,5.99
76.4285,31.60,25.65,29.89,14.20
76.4401,32.93,16.05,32.35,18.50
76.4517,33.08,13.46,32.68,19.73
76.4633,32.45,19.37,31.90,19.71
76.4749,33.54,26.03,32.53,17.60
76.4865,39.30,29.15,38.83,17.28
76.4981,41.85,29.78,41.56,16.53
76.5098,42.47,29.54,42.23,14.14
76.5214,43.13,29.12,42.95,12.41
76.5330,41.79,28.68,41.56,10.55
76.5446,40.71,28.94,40.41,4.55
76.5562,38.29,29.71,37.63,2.54
76.5678,36.32,31.20,34.71,3.86
76.5794,34.84,32.33,31.25,1.25
76.5910,34.93,32.92,30.61,-6.41
76.6026,34.01,31.79,30.03,-5.91
76.6142,29.04,27.37,24.07,-1.91
76.6259,20.81,18.13,17.34,0.27
76.6375,18.40,6.60,17.97,1.18
76.6491,28.69,10.81,28.53,8.35
76.6607,32.75,18.08,32.53,12.92
76.6723,27.70,18.66,26.74,15.97
76.6839,24.08,18.66,21.59,15.64
76.6955,34.37,31.12,31.57,9.26
76.7071,41.22,37.06,39.12,5.98
76.7187,43.64,39.50,41.53,6.50
76.7303,43.44,39.73,41.02,3.81
76.7420,42.31,40.90,36.74,2.23
76.7536,43.06,42.19,35.65,2.59
76.7652,43.25,42.32,36.06,2.02
76.7768,42.90,41.46,37.43,1.13
76.7884,41.29,38.94,37.50,0.13
76.8000,35.70,33.34,31.93,-5.70
76.8116,26.73,24.85,22.19,-9.73
76.8232,13.68,11.80,9.08,-11.01
76.8348,4.66,1.60,1.13,-8.33
76.8464,22.42,9.16,21.96,7.43
76.8580,30.43,25.73,28.46,11.92
76.8697,37.50,33.82,34.99,9.80
76.8813,41.37,35.90,39.88,11.75
76.8929,43.04,35.56,42.17,12.39
76.9045,43.68,34.85,43.07,12.49
76.9161,44.76,33.70,44.40,12.37
76.9277,45.64,33.00,45.39,14.31
76.9393,45.63,32.83,45.39,14.89
76.9509,46.15,32.25,45.96,15.44
76.9625,45.97,32.16,45.78,15.40
76.9741,45.61,32.27,45.40,16.46
76.9858,45.04,32.38,44.79,15.70
76.9974,44.22,32.84,43.89,13.32
77.0090,43.02,33.24,42.53,12.69
77.0206,41.03,33.87,40.09,10.88
77.0322,38.78,34.68,36.61,8.26
77.0438,37.76,34.92,34.53,5.15
77.0554,37.00,34.28,33.67,1.75
77.0670,35.34,33.17,31.29,-0.50
77.0786,31.28,29.77,25.94,-1.12
77.0902,23.56,22.99,14.31,-3.21
77.1019,12.20,11.17,4.42,-11.07
77.1135,9.31,5.10,6.83,-10.00
77.1251,12.44,3.96,11.54,-7.00
77.1367,14.03,2.75,13.51,-4.94
77.1483,14.00,1.64,13.58,-5.25
77.1599,13.08,1.11,12.69,-8.58
77.1715,9.70,2.65,8.63,-11.27
77.1831,5.65,1.37,3.43,-13.60
77.1947,1.37,-4.03,-0.34,-16.15
77.2063,-1.84,-4.38,-6.08,-17.61
77.2180,-0.39,-1.48,-8.31,-17.81
77.2296,16.54,16.45,-0.55,-14.79
77.2412,30.47,30.18,18.45,-7.91
77.2528,37.71,37.54,23.68,-1.90
77.2644,41.58,41.41,27.35,0.94
77.2760,44.01,43.62,33.35,2.16
77.2876,45.57,44.49,38.98,1.83
77.2992,46.04,43.15,42.91,1.13
77.3108,45.95,39.90,44.71,0.24
77.3224,46.76,38.17,46.11,5.22
77.3341,47.09,37.39,46.59,10.44
77.3457,46.26,37.20,45.67,13.18
77.3573,45.89,37.56,45.19,15.92
77.3689,45.70,38.06,44.87,18.87
77.3805,45.35,37.96,44.44,20.76
77.3921,44.90,37.41,44.01,20.68
77.4037,44.00,37.63,42.82,19.96
77.4153,42.21,38.34,39.86,18.88
77.4269,38.24,36.11,34.08,13.18
77.4385,29.21,28.31,21.83,2.47
77.4502,13.82,13.47,2.53,-10.51
77.4618,1.34,-0.42,-3.77,-18.52
77.4734,-4.17,-5.72,-10.46,-17.94
77.4850,-13.84,-18.68,-17.85,-22.33
77.4966,-13.49,-21.63,-18.96,-17.71
77.5082,-9.72,-18.31,-13.24,-14.72
77.5198,18.50,-0.90,18.26,4.40
77.5314,33.58,22.38,33.14,16.29
77.5430,40.29,31.78,39.59,18.25
77.5546,43.78,34.56,43.21,15.58
77.5663,44.35,33.61,43.96,15.87
77.5779,43.96,32.19,43.65,17.86
77.5895,43.27,32.09,42.90,20.21
77.6011,40.70,31.46,40.11,19.46
77.6127,35.41,28.00,34.41,17.67
77.6243,29.23,19.74,28.35,15.85
77.6359,20.92,10.22,20.03,9.80
77.6475,8.73,6.25,4.49,-4.52
77.6591,9.37,5.24,7.11,-8.40
77.6707,22.45,19.37,19.47,-2.03
77.6824,34.97,31.89,32.02,-0.93
77.6940,41.45,36.53,39.76,4.34
77.7056,44.64,38.82,43.32,10.69
77.7172,46.10,41.37,44.31,14.07
77.7288,46.87,43.85,43.85,18.05
77.7404,46.92,44.57,43.08,21.13
77.7520,46.46,43.50,43.33,21.89
77.7636,45.73,42.06,43.21,21.87
77.7752,44.39,41.32,41.30,21.09
77.7868,43.59,40.98,39.96,21.37
77.7985,42.38,40.56,37.62,17.68
77.8101,42.90,42.03,35.49,7.37
77.8217,43.77,43.15,34.99,-1.62
77.8333,44.28,43.77,34.72,-1.10
77.8449,44.61,44.12,34.90,-0.95
77.8565,44.24,43.68,35.06,-0.75
77.8681,43.66,43.08,34.61,-0.35
77.8797,42.85,42.23,34.07,2.35
77.8913,42.79,42.15,34.14,3.67
77.9029,43.86,43.21,35.30,5.77
77.9146,44.21,42.80,38.59,12.43
77.9262,43.63,41.18,39.92,16.93
77.9378,42.81,40.05,39.45,17.18
77.9494,41.89,38.83,38.86,16.34
77.9610,41.06,38.03,37.99,15.04
77.9726,40.17,37.44,36.80,13.33
77.9842,39.61,37.12,35.95,11.53
77.9958,38.98,36.86,34.81,9.90
78.0074,38.72,37.20,33.36,6.59
78.0190,38.51,37.14,32.76,9.41
78.0307,38.32,36.98,32.51,11.71
78.0423,38.07,36.78,32.10,11.94
78.0539,37.65,36.38,31.59,12.23
78.0655,36.94,35.55,31.25,12.12
78.0771,35.91,34.20,30.97,12.07
78.0887,34.62,32.84,29.86,7.53
78.1003,33.02,31.16,28.43,1.40
78.1119,28.71,26.97,23.83,0.93
78.1235,21.10,20.07,14.17,-3.40
78.1351,11.97,11.34,2.29,-11.61
78.1468,3.45,0.50,-0.04,-13.61
78.1584,6.27,-1.29,5.26,-10.54
78.1700,9.22,-1.40,8.55,-6.90
78.1816,11.13,-5.91,10.60,-3.50
78.1932,12.27,-12.50,11.83,-1.62
78.2048,12.89,-16.59,12.52,-0.74
78.2164,12.20,-15.68,11.79,-2.00
78.2280,11.71,-11.42,11.36,-3.58
78.2396,10.45,-11.23,10.13,-5.46
78.2512,8.88,-16.45,8.59,-7.55
78.2629,5.91,-17.66,5.66,-11.03
78.2745,0.21,-16.49,-0.20,-14.29
78.2861,-6.74,-11.51,-9.17,-19.75
78.2977,-2.04,-3.03,-9.82,-18.92
78.3093,0.67,-0.74,-5.71,-16.03
78.3209,10.13,9.85,-2.69,-14.24
78.3325,28.22,27.63,19.21,-9.45
78.3441,38.56,38.42,23.38,-1.06
78.3557,43.08,43.03,24.28,3.11
78.3673,46.09,46.04,26.50,5.86
78.3790,48.16,48.13,26.40,4.98
78.3906,49.39,49.33,31.19,3.58
78.4022,50.04,49.33,41.82,7.48
78.4138,49.55,47.26,45.68,10.67
78.4254,48.11,45.80,44.23,13.48
78.4370,46.91,44.95,42.48,15.19
78.4486,46.15,44.61,40.84,15.17
78.4602,45.61,44.56,38.84,14.85
78.4718,45.19,44.45,37.05,13.42
78.4834,45.18,44.60,36.09,13.72
78.4951,45.36,44.83,35.89,14.68
78.5067,45.57,45.08,35.83,14.08
78.5183,46.13,45.72,35.56,12.81
78.5299,46.48,46.10,35.67,9.65
78.5415,46.50,46.06,36.29,7.13
78.5531,45.94,45.45,36.24,2.86
78.5647,44.46,43.86,35.53,-4.78
78.5763,42.34,41.74,33.41,-8.49
78.5879,39.58,39.04,30.26,-10.15
78.5995,37.57,36.53,30.89,-6.90
78.6112,43.23,40.25,40.19,2.30
78.6228,45.99,42.40,43.50,8.39
78.6344,46.05,42.41,43.58,9.03
78.6460,44.77,40.93,42.46,6.88
78.6576,43.71,39.48,41.64,3.84
78.6692,43.60,38.72,41.90,3.11
78.6808,43.60,38.39,42.04,4.14
78.6924,43.48,37.96,42.05,5.79
78.7040,43.54,37.57,42.27,7.17
78.7156,41.51,35.90,40.11,6.93
78.7273,33.90,30.30,31.39,0.62
78.7389,24.04,23.38,15.41,-10.80
78.7505,17.23,16.86,5.58,-14.68
78.7621,5.45,4.85,-4.91,-20.59
78.7737,-7.89,-9.95,-13.77,-24.88
78.7853,1.78,-5.07,0.11,-14.40
78.7969,26.28,21.88,23.93,4.53
78.8085,39.18,35.37,36.80,8.18
78.8201,43.36,39.99,40.68,4.17
78.8317,44.39,40.34,42.21,0.77
78.8434,45.22,40.09,43.63,-1.82
78.8550,46.51,39.19,45.61,-1.81
78.8666,47.83,38.15,47.33,1.61
78.8782,47.51,37.53,47.05,6.74
78.8898,46.05,36.49,45.53,10.83
78.9014,45.44,36.22,44.86,14.21
78.9130,44.74,36.89,43.93,15.07
78.9246,43.21,38.13,41.54,14.21
78.9362,43.17,39.88,40.35,14.47
78.9478,44.05,41.84,39.94,17.38
78.9595,44.84,43.13,39.80,16.84
78.9711,45.48,43.48,41.00,16.30
78.9827,45.31,42.55,41.92,13.26
78.9943,45.33,40.15,43.69,10.55
79.0059,46.45,36.25,45.99,14.51
79.0175,47.92,36.17,47.59,20.29
79.0291,48.76,36.68,48.45,22.75
79.0407,49.37,36.63,49.10,23.69
79.0523,49.73,36.27,49.50,24.56
79.0639,49.61,36.03,49.39,24.67
79.0756,48.60,35.67,48.34,24.14
79.0872,47.31,35.83,46.95,23.86
79.0988,46.21,36.77,45.64,23.15
79.1104,45.26,37.92,44.33,20.78
79.1220,44.08,38.08,42.78,17.99
79.1336,40.54,35.26,38.98,13.32
79.1452,31.60,26.54,29.95,4.14
79.1568,15.54,12.83,12.14,-6.41
79.1684,5.78,4.52,-0.73,-10.80
79.1800,13.66,4.63,13.05,-10.51
79.1917,18.77,9.52,18.21,-9.11
79.2033,13.12,4.07,12.52,-11.89
79.2149,6.86,5.19,1.66,-12.82
79.2265,26.02,25.79,13.21,-11.34
79.2381,34.34,34.00,23.18,-7.97
79.2497,39.07,38.91,24.72,-2.91
79.2613,42.39,42.22,28.18,-0.62
79.2729,44.65,44.31,33.34,0.94
79.2845,46.33,45.55,38.50,0.08
79.2961,47.30,45.76,42.06,-0.94
79.3078,47.41,42.81,45.57,3.67
79.3194,47.56,39.36,46.85,10.21
79.3310,46.68,40.26,45.54,13.78
79.3426,45.97,40.12,44.63,14.79
79.3542,45.59,40.25,44.06,14.10
79.3658,45.33,40.63,43.53,11.68
79.3774,45.48,41.39,43.32,11.21
79.3890,45.87,42.65,43.05,13.01
79.4006,46.03,43.69,42.19,12.25
79.4122,45.32,43.53,40.60,11.30
79.4239,43.09,41.78,37.25,8.07
79.4355,37.41,36.60,29.71,0.67
79.4471,25.22,24.27,18.14,-4.08
79.4587,7.15,3.12,4.72,-8.25
79.4703,-2.87,-6.99,-5.84,-13.96
79.4819,-0.12,-6.67,-1.62,-13.58
79.4935,27.49,22.73,25.65,6.87
79.5051,42.21,34.14,41.46,16.36
79.5167,46.80,36.52,46.36,19.75
79.5283,46.34,35.15,45.99,18.82
79.5400,43.81,34.15,43.30,18.36
79.5516,40.81,33.16,39.96,17.94
79.5632,34.51,29.07,32.18,25.61
79.5748,32.75,21.29,19.36,32.21
79.5864,33.44,8.97,9.90,33.40
79.5980,31.25,-5.33,0.70,31.25
79.6096,29.35,-7.66,-4.15,29.34
79.6212,29.70,-2.88,1.10,29.69
79.6328,29.86,20.12,19.10,28.94
79.6444,34.11,31.63,29.80,22.07
79.6561,38.28,36.00,34.32,12.81
79.6677,38.76,36.28,35.09,11.01
79.6793,38.46,36.48,34.07,6.10
79.6909,38.93,37.74,32.71,-2.69
79.7025,40.28,39.58,32.00,-0.07
79.7141,41.58,41.11,31.68,2.70
79.7257,41.62,41.22,31.06,-1.47
79.7373,39.92,39.50,29.54,-0.87
79.7489,35.19,34.54,26.59,0.48
79.7605,24.44,22.97,18.41,10.14
79.7722,29.67,7.29,12.07,29.54
79.7838,35.65,16.19,22.18,35.36
79.7954,39.69,30.44,38.16,32.14
79.8070,45.08,35.30,44.58,21.07
79.8186,46.83,35.68,46.48,19.57
79.8302,46.44,35.87,46.03,20.05
79.8418,45.94,36.05,45.45,18.81
79.8534,44.90,36.90,44.13,17.44
79.8650,43.86,38.21,42.46,15.23
79.8766,43.16,39.14,40.96,14.94
79.8883,43.60,39.64,41.33,17.34
79.8999,43.59,39.34,41.50,18.15
79.9115,42.36,37.59,40.55,17.70
79.9231,39.64,33.26,38.44,18.11
79.9347,35.90,25.16,35.43,17.09
79.9463,33.96,25.95,33.13,13.86
79.9579,33.54,26.57,32.47,13.58
79.9695,35.69,28.80,34.55,17.58
79.9811,38.84,33.30,37.29,19.01
79.9927,41.70,36.90,39.87,19.59
80.0044,44.24,38.93,42.65,20.90
80.0160,46.05,39.76,44.83,22.07
80.0276,46.16,39.07,45.15,22.35
80.0392,45.58,38.30,44.59,22.83
80.0508,44.73,38.17,43.53,22.28
80.0624,43.88,37.76,42.53,21.64
80.0740,43.41,37.36,42.02,22.02
80.0856,42.85,36.87,41.43,21.79
80.0972,42.17,36.23,40.72,22.17
80.1088,41.06,36.02,39.18,22.93
80.1205,39.64,36.07,36.72,23.37
80.1321,38.57,36.24,34.43,21.17
80.1437,38.33,36.66,33.24,17.58
80.1553,38.60,37.05,33.26,16.08
80.1669,38.63,37.12,33.23,16.50
80.1785,38.11,36.80,32.14,15.42
80.1901,36.86,35.60,30.80,10.38
80.2017,32.00,30.67,26.19,1.87
80.2133,23.44,22.51,16.16,-0.68
80.2249,15.76,14.11,10.40,-1.55
80.2366,5.90,4.70,-1.11,-9.12
80.2482,3.20,0.46,-0.57,-11.54
80.2598,6.52,-1.25,5.34,-6.84
80.2714,9.38,-7.23,8.86,-2.85
80.2830,10.99,-12.52,10.44,0.12
80.2946,11.82,-12.33,11.19,1.64
80.3062,13.26,-10.94,12.73,2.61
80.3178,13.87,-13.08,13.33,3.04
80.3294,13.38,-10.76,12.77,2.65
80.3410,13.85,-11.33,12.94,4.19
80.3527,26.72,1.04,24.79,20.06
80.3643,29.14,11.80,27.19,22.66
80.3759,24.10,17.32,21.27,17.72
80.3875,19.24,17.49,13.67,6.08
80.3991,11.60,9.44,7.24,-5.99
80.4107,3.02,-1.12,0.27,-10.99
80.4223,-1.85,-3.84,-9.33,-18.10
80.4339,-5.91,-9.35,-12.82,-19.70
80.4455,-13.01,-20.22,-15.57,-20.41
80.4571,-5.22,-20.49,-6.07,-15.54
80.4688,16.97,-2.19,16.19,7.96
80.4804,22.53,4.41,21.64,14.21
80.4920,30.09,24.61,28.54,12.11
80.5036,41.65,33.71,40.87,16.28
80.5152,45.69,36.20,45.17,18.97
80.5268,45.06,35.10,44.58,17.53
80.5384,43.40,34.12,42.85,15.93
80.5500,41.15,33.31,40.35,16.31
80.5616,39.15,33.15,37.86,16.51
80.5732,37.72,33.11,35.84,15.00
80.5849,34.75,31.53,31.88,12.51
80.5965,29.11,27.25,24.40,8.59
80.6081,16.84,16.05,8.52,-1.40
80.6197,4.35,2.81,-1.80,-9.09
80.6313,-0.71,-2.01,-8.88,-12.33
80.6429,-6.37,-11.77,-11.66,-11.55
80.6545,16.56,-12.50,0.11,16.42
80.6661,35.95,-3.11,14.79,35.90
80.6777,40.85,23.63,27.14,40.56
80.6893,42.37,35.57,40.10,35.30
80.7010,45.69,38.91,44.64,22.51
80.7126,45.31,37.37,44.53,18.26
80.7242,45.09,34.24,44.70,17.24
80.7358,45.32,33.19,45.03,17.54
80.7474,45.06,34.20,44.68,15.74
80.7590,44.45,36.09,43.76,13.44
80.7706,44.32,38.19,43.11,8.42
80.7822,42.36,40.84,37.05,2.80
80.7938,43.96,43.69,31.83,4.90
80.8054,44.70,44.50,31.16,6.75
80.8171,44.60,44.43,30.26,7.03
80.8287,44.03,43.88,29.30,6.35
80.8403,42.98,42.82,28.69,4.98
80.8519,42.19,42.02,27.98,2.80
80.8635,41.57,41.40,27.29,0.42
80.8751,41.31,41.16,26.57,-1.21
80.8867,41.73,41.51,28.72,-3.36
80.8983,42.55,41.32,36.44,-5.76
80.9099,44.80,40.35,42.86,-1.26
80.9215,46.23,37.94,45.52,6.10
80.9332,47.31,35.62,47.00,12.63
80.9448,47.57,34.50,47.35,14.62
80.9564,46.85,34.00,46.61,15.39
80.9680,46.82,33.49,46.61,16.65
80.9796,46.48,33.03,46.27,17.06
80.9912,45.60,33.23,45.34,17.30
81.0028,45.48,33.67,45.18,16.30
81.0144,45.71,34.55,45.35,16.34
81.0260,45.90,35.77,45.45,16.56
81.0376,44.37,37.19,43.44,18.21
81.0493,43.92,37.89,42.65,20.34
81.0609,44.08,37.97,42.82,22.43
81.0725,44.99,38.22,43.91,23.43
81.0841,45.37,38.59,44.27,23.78
81.0957,44.46,37.36,43.46,22.33
81.1073,44.00,35.80,43.24,20.80
81.1189,43.54,33.86,43.00,19.27
81.1305,41.69,30.41,41.32,16.34
81.1421,39.85,28.29,39.51,12.88
81.1537,35.95,26.48,35.41,7.93
81.1654,31.34,25.38,30.05,5.88
81.1770,27.78,24.60,24.89,2.75
81.1886,22.44,20.33,18.23,-1.81
81.2002,12.21,11.31,4.56,-8.26
81.2118,5.32,1.70,2.14,-9.33
81.2234,9.04,-3.90,8.31,-4.23
81.2350,12.25,-3.86,11.56,0.53
81.2466,14.13,-6.93,13.49,3.06
81.2582,15.54,-9.10,14.95,4.34
81.2698,15.13,-12.04,14.45,4.21
81.2815,14.04,-15.43,13.28,3.78
81.2931,13.19,-21.93,12.62,1.79
81.3047,11.61,-15.39,11.13,-1.13
81.3163,9.54,-12.98,9.21,-4.55
81.3279,5.68,-15.11,5.37,-9.58
81.3395,0.12,-16.53,-0.30,-13.32
81.3511,-7.35,-14.39,-9.10,-19.12
81.3627,-1.32,-2.13,-9.77,-19.81
81.3743,5.31,4.04,-1.16,-11.84
81.3859,24.98,24.54,14.85,-9.70
81.3976,37.99,37.60,27.25,-2.69
81.4092,43.34,42.98,32.25,4.33
81.4208,45.62,45.22,35.01,5.11
81.4324,46.80,46.42,36.07,5.01
81.4440,47.47,46.98,37.76,5.51
81.4556,47.91,47.15,39.95,6.93
81.4672,47.90,46.81,41.34,10.94
81.4788,47.68,46.06,42.52,16.05
81.4904,47.37,45.24,43.14,18.61
81.5020,46.89,44.37,43.23,18.76
81.5137,46.84,44.22,43.34,18.49
81.5253,46.75,44.47,42.80,18.29
81.5369,46.44,44.99,40.93,17.23
81.5485,46.84,46.04,39.13,14.55
81.5601,47.45,46.62,39.88,8.66
81.5717,46.71,45.98,38.58,7.95
81.5833,44.34,43.80,34.99,7.80
81.5949,38.82,38.07,30.77,8.78
81.6065,26.75,25.10,21.58,6.23
81.6181,16.62,13.17,13.84,-2.04
81.6298,26.72,18.25,25.74,8.75
81.6414,32.53,25.91,31.22,13.27
81.6530,35.63,33.76,30.99,10.33
81.6646,40.73,37.84,37.58,9.21
81.6762,43.28,38.06,41.73,7.59
81.6878,43.71,35.74,42.96,5.87
81.6994,41.77,31.92,41.30,1.07
81.7110,36.18,28.38,35.39,-0.70
81.7226,28.11,25.90,24.11,-1.62
81.7342,23.02,22.03,16.11,-9.74
81.7459,21.92,19.73,17.89,-10.81
81.7575,27.35,24.11,24.55,-8.62
81.7691,34.81,31.58,32.02,-3.52
81.7807,41.73,34.22,40.88,2.85
81.7923,44.75,33.91,44.38,7.59
81.8039,45.75,33.92,45.45,9.29
81.8155,47.05,34.44,46.81,8.57
81.8271,48.09,35.47,47.84,9.98
81.8387,48.00,34.28,47.81,9.75
81.8503,45.15,31.18,44.97,8.20
81.8620,43.30,28.80,43.14,6.76
81.8736,41.78,28.10,41.58,5.95
81.8852,39.27,28.50,38.89,4.75
81.8968,34.94,27.31,34.10,3.61
81.9084,27.38,22.68,25.56,0.66
81.9200,16.23,15.04,9.70,-2.19
81.9316,6.70,6.26,-5.72,-9.28
81.9432,-2.44,-5.01,-11.66,-8.09
81.9548,-6.92,-12.04,-15.81,-9.74
81.9664,-9.22,-13.01,-16.94,-18.43
81.9780,15.78,8.84,13.80,5.80
81.9897,25.29,19.63,22.37,16.26
82.0013,26.92,20.66,23.10,20.47
82.0129,26.77,19.82,22.59,21.04
82.0245,35.32,34.65,25.14,19.91
82.0361,41.94,40.89,34.96,19.76
82.0477,45.04,43.06,40.48,21.77
82.0593,47.08,44.09,43.92,21.78
82.0709,47.59,43.53,45.37,18.05
82.0825,45.03,42.51,41.45,8.86
82.0941,44.05,42.86,37.84,5.72
82.1058,44.08,42.72,38.36,9.96
82.1174,44.65,43.05,39.50,11.91
82.1290,45.50,42.71,42.24,10.61
82.1406,46.60,41.87,44.82,9.19
82.1522,47.22,41.30,45.93,12.38
82.1638,47.04,42.21,45.28,15.68
82.1754,46.34,43.16,43.46,16.72
82.1870,45.73,43.30,42.00,17.31
82.1986,45.78,43.78,41.42,16.03
82.2102,45.77,44.00,40.98,14.93
82.2219,44.32,42.68,39.29,12.07
82.2335,39.01,37.56,33.53,7.06
82.2451,27.99,25.85,23.87,1.37
82.2567,14.35,10.88,11.68,-7.45
82.2683,5.26,4.38,-2.76,-11.91
82.2799,0.18,-0.72,-8.10,-14.70
82.2915,13.71,-0.22,13.23,-2.38
82.3031,29.59,17.64,29.14,11.41
82.3147,36.55,30.82,35.15,12.31
82.3263,43.98,37.44,42.88,6.97
82.3380,47.48,39.35,46.75,7.37
82.3496,48.70,38.53,48.26,8.83
82.3612,48.19,37.00,47.85,8.49
82.3728,47.51,35.88,47.20,6.69
82.3844,47.01,34.43,46.76,6.34
82.3960,44.95,32.78,44.68,7.97
82.4076,42.62,31.44,42.27,7.14
82.4192,38.95,28.08,38.57,2.88
82.4308,28.29,25.52,25.02,-9.82
82.4424,19.88,19.46,9.43,-13.76
82.4541,5.94,5.22,-2.77,-15.41
82.4657,8.07,-0.66,7.39,-15.91
82.4773,18.98,4.73,18.81,-12.48
82.4889,18.15,4.74,17.94,-11.18
82.5005,10.71,-3.30,10.38,-10.21
82.5121,12.13,-10.19,11.96,-8.76
82.5237,11.80,-6.81,11.62,-8.58
82.5353,10.63,-6.26,10.46,-10.32
82.5469,7.94,-5.30,7.63,-11.17
82.5585,5.93,-2.96,5.20,-11.65
82.5702,2.86,-4.19,1.75,-15.05
82.5818,-4.93,-8.82,-8.06,-20.86
82.5934,-9.46,-13.52,-13.05,-21.78
82.6050,-3.44,-7.25,-6.28,-16.82
82.6166,6.84,6.18,-2.06,-13.69
82.6282,27.10,26.84,14.67,-8.03
82.6398,36.60,36.23,25.68,0.15
82.6514,40.84,40.66,26.80,2.21
82.6630,43.42,43.31,27.42,2.89
82.6746,45.06,44.96,28.22,1.61
82.6863,46.09,45.98,29.96,0.28
82.6979,46.85,46.15,38.52,1.20
82.7095,47.83,44.11,45.43,7.56
82.7211,47.49,40.76,46.45,10.56
82.7327,46.36,40.49,45.06,10.47
82.7443,45.77,41.07,43.96,10.57
82.7559,44.40,41.76,40.98,8.01
82.7675,44.31,43.35,37.29,3.02
82.7791,44.80,43.97,37.21,2.96
82.7907,44.35,43.30,37.68,2.23
82.8024,42.99,41.37,37.91,1.23
82.8140,40.10,38.11,35.74,0.08
82.8256,34.06,30.96,31.15,-3.66
82.8372,24.68,21.72,21.60,-6.16
82.8488,14.89,6.84,14.01,-2.27
82.8604,26.65,10.80,26.42,9.14
82.8720,31.83,15.90,31.66,10.84
82.8836,32.53,19.00,32.26,13.19
82.8952,29.25,20.85,28.28,16.16
82.9068,25.84,21.34,22.62,17.94
82.9185,25.20,21.22,19.45,20.38
82.9301,24.95,18.30,21.15,20.55
82.9417,25.59,20.80,22.34,18.40
82.9533,35.44,32.30,32.50,13.71
82.9649,42.66,38.86,40.30,7.26
82.9765,46.19,41.57,44.35,3.69
82.9881,48.51,42.21,47.34,7.76
82.9997,49.94,41.78,49.22,10.79
83.0113,48.97,40.61,48.29,12.69
83.0229,46.98,40.21,45.96,13.21
83.0346,45.11,40.47,43.28,12.44
83.0462,43.32,41.47,38.71,8.91
83.0578,44.04,43.54,34.39,4.43
83.0694,43.94,43.51,33.63,2.46
83.0810,41.01,40.54,31.08,-1.84
83.0926,33.67,33.29,22.95,-4.26
83.1042,20.89,20.27,12.07,-9.40
83.1158,8.19,6.89,2.06,-13.61
83.1274,29.19,25.25,26.92,0.64
83.1390,42.54,36.06,41.42,10.19
83.1507,46.90,40.37,45.80,17.04
83.1623,46.80,40.68,45.56,18.17
83.1739,44.38,40.13,42.31,14.44
83.1855,43.22,41.83,37.58,7.40
83.1971,43.90,42.73,37.64,6.44
83.2087,43.31,42.13,37.06,4.34
83.2203,40.17,38.94,34.09,3.57
83.2319,31.50,30.09,25.87,5.01
83.2435,23.86,16.44,22.84,6.50
83.2551,36.02,15.63,35.92,13.68
83.2668,37.22,21.56,37.04,16.05
83.2784,31.78,26.34,30.00,18.08
83.2900,30.67,27.25,27.31,19.15
83.3016,31.20,27.41,28.48,16.78
83.3132,33.75,28.70,32.03,12.51
